query prob stratum label
2356 0.00040948177791004335 0 0
2357 0.00230108526549284 0 0
2358 0.0038064762655374475 0 0
2359 0.000962674170412252 0 0
2360 0.0008947093058914728 0 0
2361 0.154825367688899 0 0
2362 0.7910209373361347 1 1
2363 0.00021312344320967617 0 0
2364 0.00011859316864995492 0 0
2365 0.0026023005862303088 0 0
2366 0.01386903782431935 0 0
2367 0.01634595682952843 0 0
2368 0.0968898839504228 0 0
2369 1.3926810410190066e-05 0 0
2370 0.007749067169607634 0 0
2371 0.0004898547909735106 0 0
2372 1.8758850435769477e-14 0 0
2373 4.928801186167919e-06 0 0
2374 0.00020677295800601347 0 0
2375 0.0006851264063379755 0 0
2376 0.024059726035545046 0 0
2377 0.03478286428437035 0 0
2378 2.5888684211218563e-06 0 0
2379 0.9789274614184873 1 1
2380 9.958732534849638e-07 0 0
2381 0.0010533489428796031 0 0
2382 0.9993974212736351 1 1
2383 7.896646500292656e-09 0 0
2384 0.0184382801613198 0 0
2385 2.7884727116937105e-07 0 0
2386 0.0002271176656157419 0 0
2387 3.773256436296161e-05 0 0
2388 0.5779869618039264 1 0
2389 0.7407124285704325 1 1
2390 0.023035376188315946 0 1
2391 0.02795615718225867 0 0
2392 2.50002415492836e-05 0 0
2393 0.0027326417575862794 0 0
2394 4.0433676574831916e-05 0 0
2395 0.01899521115114827 0 0
2396 1.7611316094849219e-06 0 0
2397 4.464113796830227e-05 0 0
2398 0.01096871542543675 0 0
2399 0.0002019401216167018 0 0
2400 0.004339297134383575 0 0
2401 0.0002213691013715087 0 0
2402 3.5332676309163966e-07 0 0
2403 1.2272884800414412e-05 0 0
2404 1.3561312034107464e-06 0 0
2405 3.6943377513491882e-06 0 0
2406 0.0014412856103567745 0 0
2407 0.003480464738490313 0 0
2408 0.0003718750837293003 0 0
2409 0.0005898576820327144 0 0
2410 0.0005613872972250174 0 0
2411 0.006324979761435483 0 0
2412 0.9999891657886282 1 1
2413 1.0225811712416034e-10 0 0
2414 0.018983919642423505 0 0
2415 2.603769852135777e-09 0 0
2416 0.6787687210587532 1 1
2417 2.181973975137482e-05 0 0
2418 0.0021245425886813754 0 0
2419 0.006285287885430018 0 0
2420 1.1599873805984189e-05 0 0
2421 0.0004451770531996365 0 0
2422 0.73958831561945 1 1
2423 0.0032401885825988244 0 0
2424 0.2178604198386893 0 0
2425 0.004372021671147631 0 0
2426 0.03145363943436753 0 0
2427 3.444323864374642e-05 0 0
2428 0.0005304570672270592 0 0
2429 3.6133000462129354e-18 0 0
2430 0.0399870931682848 0 0
2431 0.0017239011136554862 0 0
2432 0.0039297776503659605 0 0
2433 0.03675842771233954 0 0
2434 0.000706994691317346 0 0
2435 0.002541529756596643 0 0
2436 6.590001728994041e-06 0 0
2437 4.9707050047910406e-08 0 0
2438 5.414871535144876e-08 0 0
2439 0.005562305040630529 0 0
2440 0.00759286123781379 0 0
2441 6.784565294050626e-07 0 0
2442 0.00021709446857846214 0 0
2443 0.0005735877775008001 0 0
2444 0.0013511698896382027 0 0
2445 1.546833500928418e-05 0 0
2446 2.5370758842711303e-05 0 0
2447 0.002541142465028595 0 0
2448 5.998354642856783e-08 0 0
2449 3.637552747045687e-12 0 0
2450 8.06490087780875e-05 0 0
2451 0.0024333561589920654 0 0
2452 0.593654371853339 1 1
2453 0.001461395714181836 0 0
2454 0.7053549964143236 1 0
2455 0.9425654414414261 1 1
2456 2.3111233474054703e-12 0 0
2457 0.011259435734486761 0 0
2458 0.0005313218995676037 0 0
2459 3.0205795162766814e-16 0 0
2460 3.017389645825549e-14 0 0
2461 2.291473038440386e-05 0 0
2462 0.02339945382583749 0 0
2463 0.033339416330038146 0 0
2464 0.7887935999081539 1 1
2465 7.999445133818439e-05 0 0
2466 1.0154338495795855e-09 0 0
2467 0.0007977780467808993 0 0
2468 0.3076043223741641 0 0
2469 7.497157881541633e-07 0 0
2470 0.09616125251067938 0 1
2471 0.9807368442884542 1 1
2472 0.005544576060003798 0 0
2473 0.0004669319759237089 0 0
2474 3.8887925498490604e-11 0 0
2475 0.00014307243770787076 0 0
2476 0.4446710755358015 0 0
2477 4.0377791134108595e-09 0 0
2478 0.013309688789034713 0 0
2479 0.00041326807474760177 0 1
2480 0.006283081280490831 0 0
2481 1.034906047213966e-05 0 0
2482 0.011959315391211351 0 0
2483 0.006396493572723925 0 1
2484 0.001894442365486788 0 0
2485 0.9917580361357938 1 1
2486 0.0031800397571649956 0 0
2487 0.0014479404214045477 0 0
2488 0.002615546730491315 0 0
2489 1.3830411269918915e-11 0 0
2490 0.020984946508073164 0 0
2491 0.00031829340288668455 0 0
2492 0.9978829954438079 1 1
2493 6.2010990592162025e-06 0 0
2494 0.00015233910972599544 0 0
2495 8.477901526449457e-05 0 0
2496 0.0006742565608698639 0 0
2497 0.0008423603264094119 0 0
2498 5.888058643364713e-16 0 0
2499 0.0007230387036562922 0 0
2500 3.8133611512011847e-06 0 0
2501 0.000368092608223677 0 0
2502 6.690012425405556e-08 0 0
2503 0.0020459922702600977 0 0
2504 9.073140715450587e-05 0 0
2505 0.9929190400960823 1 1
2506 6.13180164284176e-05 0 0
2507 0.0014551967492782909 0 0
2508 4.2581716641660366e-05 0 0
2509 5.141229324542082e-13 0 0
2510 8.844431215444168e-07 0 0
2511 0.019676621309291188 0 0
2512 0.001177777104765434 0 0
2513 2.4081925423595125e-05 0 0
2514 2.3906389356433534e-07 0 0
2515 8.667525737438851e-07 0 0
2516 0.21950442271617296 0 0
2517 0.00045122501804599767 0 0
2518 0.4747755075694172 0 1
2519 0.0024932789197252073 0 0
2520 3.130976124417476e-06 0 0
2521 0.002011397413562189 0 0
2522 0.0003655200281447313 0 0
2523 0.005093161695988536 0 0
2524 1.0592985669171593e-06 0 0
2525 0.00011432830920392553 0 0
2526 7.911288479943217e-06 0 0
2527 0.00046909416283360514 0 0
2528 0.0001291844361173803 0 0
2529 5.850976785769271e-05 0 0
2530 1.5502687905010114e-05 0 0
2531 7.597949652677772e-06 0 0
2532 1.0209386267265113e-05 0 0
2533 5.0617193074683304e-11 0 0
2534 0.9914266316099785 1 1
2535 0.0035085252957516976 0 0
2536 0.019985674159607107 0 0
2537 1.0548502991164705e-07 0 0
2538 0.0001628117464096079 0 0
2539 2.472068477226718e-07 0 0
2540 0.4191813095380517 0 1
2541 0.0011546653757324493 0 0
2542 0.7090058608969025 1 1
2543 8.391252872962412e-06 0 0
2544 0.8463505514106895 1 1
2545 0.14365058723065238 0 0
2546 3.585394056947448e-07 0 0
2547 3.4282905138634193e-06 0 0
2548 4.2253119054875304e-07 0 0
2549 0.000240298668861618 0 0
2550 1.193249678503827e-07 0 0
2551 1.7691467716405353e-06 0 0
2552 8.539670183146428e-09 0 0
2553 0.00022674421426980513 0 0
2554 1.014144210431448e-05 0 0
2555 0.0032056213245154294 0 0
2556 0.02023381155004191 0 0
2557 0.0005014798302361038 0 0
2558 0.00027389400028352483 0 0
2559 0.0002938345401910326 0 0
2560 0.005812043865130882 0 0
2561 0.007645142500200691 0 0
2562 0.0009109582555071225 0 0
2563 0.00039868914120692113 0 0
2564 0.012016039871251995 0 0
2565 4.5199844505131557e-08 0 0
2566 1.3845728766090843e-24 0 0
2567 0.016681423605019296 0 0
2568 6.790073783478954e-07 0 0
2569 0.00019336420342078273 0 0
2570 5.292629547259095e-07 0 0
2571 1.1467695810193843e-05 0 0
2572 0.0009201912770412221 0 0
2573 0.0014754666723460115 0 0
2574 3.331677992532934e-05 0 0
2575 0.6813297599800122 1 1
2576 0.003976944952834177 0 0
2577 0.0001216929610426933 0 0
2578 0.0004758098678243549 0 0
2579 0.044274736963429595 0 0
2580 7.2645414582730715e-06 0 0
2581 0.003978297758671721 0 0
2582 0.0009140572339678475 0 0
2583 0.006278576961017829 0 0
2584 0.016003203718944658 0 0
2585 0.6812074638583954 1 1
2586 0.02137525752596528 0 0
2587 0.0001673229711223681 0 0
2588 0.7279947093540374 1 1
2589 0.002496198949961682 0 0
2590 0.0001674907086139325 0 0
2591 0.03777880041245525 0 0
2592 0.00673361927132766 0 0
2593 0.020228146165224788 0 0
2594 0.28126385831348577 0 0
2595 0.015068098324923876 0 0
2596 0.05669021548863995 0 0
2597 0.1085373667997378 0 0
2598 0.00010991010725336809 0 0
2599 3.681789657019649e-08 0 0
2600 0.0013065117642429664 0 0
2601 0.21913693664746714 0 0
2602 0.00019551291767941294 0 0
2603 0.00010110326453239787 0 0
2604 0.004394609016697874 0 0
2605 0.0004986971629946973 0 0
2606 1.2162247121377226e-18 0 0
2607 0.01202982292827392 0 0
2608 0.007874977322946905 0 0
2609 0.0005762226139037104 0 0
2610 0.22483211511007528 0 1
2611 1.355985241813584e-07 0 0
2612 2.3295347459836154e-05 0 0
2613 8.861973276078057e-09 0 0
2614 7.228856653949409e-06 0 0
2615 0.011906369541267711 0 0
2616 0.0010897085427589508 0 0
2617 0.0352528038672356 0 0
2618 0.0005307221053959402 0 0
2619 1.2906814100778732e-08 0 0
2620 9.677329212456022e-05 0 0
2621 2.3676957867884353e-05 0 0
2622 0.0013983686619244019 0 0
2623 3.136626962067008e-05 0 0
2624 0.00015920998031483796 0 0
2625 0.00011436300371647373 0 0
2626 2.1305597975214468e-06 0 0
2627 0.0004108266105442999 0 0
2628 6.367632739581232e-05 0 0
2629 1.0457008740797765e-05 0 0
2630 2.977267721057741e-06 0 0
2631 0.02893561045995095 0 0
2632 0.0006069684751501367 0 0
2633 0.0002063166975058073 0 0
2634 0.0005149229433171725 0 0
2635 0.008153421082984556 0 0
2636 9.217965183739054e-06 0 0
2637 1.43664678109176e-06 0 0
2638 0.01464700105167376 0 0
2639 0.0006709198714999435 0 0
2640 0.03456529827243616 0 0
2641 0.0002304798858908924 0 0
2642 0.737839994105201 1 1
2643 7.933008672542583e-06 0 0
2644 0.08891005891915675 0 0
2645 0.0021051666274651405 0 0
2646 0.00028838751140264156 0 0
2647 5.092409184878397e-05 0 0
2648 3.394076265512924e-10 0 0
2649 0.00017209259478978371 0 0
2650 0.7950411449815279 1 1
2651 2.270099768329216e-05 0 0
2652 0.0013806911925183531 0 0
2653 2.045239021030942e-12 0 0
2654 0.7878390950949126 1 1
2655 9.379021535887181e-14 0 0
2656 0.002337639124701453 0 0
2657 0.9987380073596317 1 1
2658 0.000525915149495647 0 0
2659 0.0067827395582180355 0 0
2660 4.0270687486021805e-05 0 0
2661 0.8415184580528543 1 1
2662 0.9450137071309499 1 1
2663 8.029288083037095e-05 0 0
2664 0.00029577509660059896 0 0
2665 0.06793589395753108 0 0
2666 5.4689305304000706e-05 0 0
2667 0.4672340339773007 0 0
2668 0.0704145115091667 0 0
2669 0.0452356512947729 0 1
2670 0.9995655764643303 1 1
2671 0.06895483837416587 0 0
2672 7.791366097548562e-09 0 0
2673 0.971021286756029 1 1
2674 1.7170677683780487e-07 0 0
2675 0.012783718377039087 0 0
2676 0.0016471813945209057 0 0
2677 9.969088787386808e-11 0 0
2678 0.0006818878090440686 0 0
2679 2.192114057399389e-05 0 0
2680 0.0013721774720601358 0 0
2681 0.0005921773261298714 0 0
2682 2.1770965481682607e-15 0 0
2683 0.6318552950342918 1 1
2684 7.22974005502153e-06 0 0
2685 0.0014460483698710157 0 0
2686 0.0011276510046506218 0 0
2687 4.822821256669996e-09 0 0
2688 0.5454533925840296 1 1
2689 0.005633432977899932 0 0
2690 6.145294935302805e-07 0 0
2691 0.001637788128654911 0 0
2692 0.015723174624064796 0 0
2693 0.0005744282003541502 0 0
2694 0.005092013717195485 0 0
2695 0.0008390539560009093 0 0
2696 0.0005535592453406684 0 0
2697 0.0004109260295768463 0 0
2698 1.4864540951292164e-12 0 0
2699 0.0011617495078904536 0 0
2700 0.005486510456630961 0 0
2701 1.2101858348455449e-11 0 0
2702 0.0030061380881211525 0 0
2703 0.00016189361552798625 0 0
2704 2.446519512603224e-06 0 0
2705 0.0005748951506284673 0 0
2706 0.0007952524740714544 0 0
2707 0.0005107392224239595 0 0
2708 1.2471681458689786e-07 0 0
2709 0.0009400911590459488 0 0
2710 0.0019540004982220673 0 0
2711 8.311877232850962e-07 0 0
2712 0.0003489164730625017 0 0
2713 4.3871214513343016e-05 0 0
2714 0.0003838875699591276 0 0
2715 0.009351807992521707 0 0
2716 0.0001293671568339983 0 0
2717 1.1613966679909389e-06 0 0
2718 0.03144399760394323 0 0
2719 0.043212614193167034 0 0
2720 0.005823316820613454 0 0
2721 0.003479558663240069 0 0
2722 1.5268252027949783e-05 0 0
2723 0.013262431962603695 0 0
2724 0.0026912885778024474 0 0
2725 0.0025829312483632402 0 0
2726 0.00025918891060896094 0 0
2727 2.3340467465435873e-07 0 0
2728 0.00021515447125985157 0 0
2729 9.46040089221985e-05 0 0
2730 0.06549310553119686 0 0
2731 1.6082285710063274e-05 0 0
2732 0.23714524740589996 0 0
2733 0.00023294576323736174 0 0
2734 4.839933044639079e-08 0 0
2735 0.004145036019538213 0 0
2736 0.00037036901654630773 0 0
2737 0.9294840752697138 1 1
2738 0.008298814936250837 0 0
2739 0.014672660186689442 0 0
2740 0.002510684009258698 0 0
2741 2.0914987803229034e-06 0 0
2742 7.524415319250359e-05 0 0
2743 0.00732099414582731 0 0
2744 2.0796904024538433e-18 0 0
2745 0.000188815164833662 0 0
2746 0.011185006861548925 0 0
2747 6.310019381067653e-05 0 0
2748 0.01986581066651269 0 0
2749 0.021499758601885265 0 0
2750 2.16225880454727e-15 0 0
2751 0.009732257194961116 0 0
2752 0.028413700714371395 0 0
2753 0.00016938889268150494 0 0
2754 0.5179027019301107 1 0
2755 5.0547064671690605e-08 0 0
2756 4.840216298522318e-05 0 0
2757 0.0023953097816889596 0 0
2758 8.357748560242015e-05 0 0
2759 3.6716548687155546e-07 0 0
2760 2.0207596064985914e-07 0 0
2761 3.441393530549397e-05 0 0
2762 0.00010194307139295554 0 0
2763 0.7725317795936004 1 1
2764 0.0002160854247700549 0 0
2765 0.018261326540035157 0 0
2766 7.653355063273082e-05 0 0
2767 1.0314305909914733e-07 0 0
2768 3.757201043934469e-05 0 0
2769 0.0005300562578916786 0 0
2770 0.0007613769964124579 0 0
2771 1.2354906426454791e-08 0 0
2772 7.35660095647483e-05 0 0
2773 0.027877124023427124 0 0
2774 0.2902552549694911 0 0
2775 5.996757762164946e-05 0 0
2776 1.7350986786886586e-09 0 0
2777 5.7840225835686044e-05 0 0
2778 0.22116786202403088 0 0
2779 2.3562580069066366e-07 0 0
2780 0.01917487922976286 0 0
2781 0.08040921504354509 0 0
2782 0.004098508057983471 0 0
2783 6.002983004027505e-06 0 0
2784 0.9766829016312477 1 1
2785 0.013175865698084304 0 0
2786 0.006588328642500267 0 0
2787 0.02405050388033841 0 0
2788 0.0075720328128057015 0 0
2789 0.37108497149351216 0 1
2790 0.23148786576335012 0 1
2791 0.0010417780914012986 0 0
2792 0.06709412003638907 0 0
2793 2.906786533758057e-05 0 0
2794 3.0920337572334046e-10 0 0
2795 1.136442445096901e-05 0 0
2796 0.41781165295187395 0 1
2797 8.647158232238115e-08 0 0
2798 3.202893569583859e-05 0 0
2799 0.4509434075889762 0 1
2800 0.7986303319586034 1 1
2801 8.74592363290943e-10 0 0
2802 0.9999687460894264 1 1
2803 0.004865810038555571 0 0
2804 2.6684062114684456e-06 0 0
2805 0.0003198507437656842 0 0
2806 0.8986140683418167 1 1
2807 0.024569604908137484 0 0
2808 0.0033586156471867657 0 0
2809 0.0003239341390970688 0 0
2810 0.0001864966051806941 0 0
2811 7.327767622814918e-06 0 0
2812 0.4281442455835306 0 1
2813 0.9048325577412019 1 1
2814 0.02654348505061941 0 1
2815 0.03463175664832086 0 0
2816 0.02279494586277821 0 0
2817 0.00027623745244819103 0 0
2818 0.08698007684266187 0 0
2819 0.11241466686215193 0 0
2820 3.0344560714344983e-05 0 0
2821 0.08938197522027849 0 1
2822 0.004444157133812722 0 0
2823 0.003568028918807061 0 0
2824 0.0027028796060687937 0 0
2825 0.0001499078757485475 0 0
2826 6.253638764965346e-10 0 0
2827 0.9923534399985103 1 1
2828 0.11732659887495178 0 1
2829 0.006219427232628187 0 0
2830 2.0972765058018505e-06 0 0
2831 0.01800149053641116 0 0
2832 1.0843826650392412e-08 0 0
2833 0.006322481235298437 0 0
2834 0.6778327538506769 1 1
2835 0.0002522767763249335 0 0
2836 0.001090696643542569 0 0
2837 0.8075263107904702 1 1
2838 1.0875174972639737e-08 0 0
2839 0.002215221839076665 0 0
2840 0.0003782496072821866 0 0
2841 0.00016538053464409253 0 0
2842 2.9978019645741865e-06 0 0
2843 0.900899590997286 1 1
2844 0.9996029785843699 1 1
2845 0.00032727453561735224 0 0
2846 0.013535335683120805 0 0
2847 0.0011166570686199525 0 0
2848 0.00023912750732526025 0 0
2849 5.221315950945327e-06 0 0
2850 5.5038480436510256e-14 0 0
2851 0.0021296217782962195 0 0
2852 3.61119435212524e-05 0 0
2853 0.00017072307207390233 0 0
2854 0.0007817150441060896 0 0
2855 0.5618271865338504 1 0
2856 3.095736578042572e-08 0 0
2857 1.2787122042071485e-16 0 0
2858 0.0060045667769241685 0 0
2859 0.5726038317686026 1 0
2860 0.00027915932333951636 0 0
2861 2.676421751181137e-07 0 0
2862 0.0009233002454112552 0 0
2863 0.0005311758346410352 0 0
2864 4.4279759495114214e-11 0 0
2865 0.04336123319734749 0 0
2866 3.148421999580723e-05 0 0
2867 2.2809847361740883e-08 0 0
2868 5.830840350198013e-06 0 0
2869 2.087999232564211e-09 0 0
2870 0.0006054679041296023 0 0
2871 9.60728410443014e-06 0 0
2872 5.478115556126578e-12 0 0
2873 1.3348634387577146e-07 0 0
2874 6.309685928344678e-06 0 0
2875 0.48765550558689663 0 0
2876 0.011124967493822201 0 0
2877 0.28634836758443977 0 0
2878 0.008632972091790411 0 0
2879 0.3044937411749697 0 0
2880 0.0034630556778116137 0 0
2881 0.00015364660076302308 0 0
2882 0.013261301385000535 0 0
2883 0.23644752813352796 0 0
2884 0.11281731390955682 0 1
2885 0.5216320743761835 1 1
2886 0.005902608824125695 0 0
2887 0.0011208384578779806 0 0
2888 6.524541029664397e-05 0 0
2889 0.08390655615970276 0 0
2890 0.0034030270534592165 0 0
2891 0.00019973430966102962 0 0
2892 0.7274550893767722 1 0
2893 1.0532931999037873e-06 0 0
2894 3.440521236873831e-05 0 0
2895 0.004941908898609264 0 0
2896 0.0643517400870601 0 0
2897 8.317124393427704e-08 0 0
2898 0.0012757218590066924 0 0
2899 0.0011025605913564688 0 0
2900 0.012711319992104085 0 0
2901 0.002516756917055913 0 0
2902 0.0006959803653709548 0 0
2903 2.1807016899016437e-05 0 0
2904 0.13044042566365477 0 0
2905 0.013265164748550738 0 0
2906 0.05139478246452816 0 0
2907 0.025136244081684994 0 0
2908 0.9873672564621131 1 1
2909 8.756539889178376e-05 0 0
2910 3.266533514598705e-09 0 0
2911 7.94232157956467e-05 0 0
2912 7.068262952587578e-21 0 0
2913 0.0014627411012528978 0 0
2914 2.67360263258223e-13 0 0
2915 0.9833636479014456 1 1
2916 0.0008434201248041085 0 0
2917 0.0007626105351460672 0 0
2918 0.0024868688127989732 0 0
2919 0.0007565605657672646 0 0
2920 0.0001586621352447716 0 0
2921 0.7637791722254255 1 1
2922 0.005855902075422461 0 0
2923 0.633996708392247 1 1
2924 0.018808818480752956 0 0
2925 0.0004303023746901255 0 0
2926 1.8566650830523965e-09 0 0
2927 0.0005589631125711072 0 0
2928 4.3780346206551046e-08 0 0
2929 2.694975031935015e-10 0 0
2930 0.005692249027992564 0 0
2931 0.9946184695709885 1 1
2932 0.0001832055541552119 0 0
2933 0.9502792353684136 1 1
2934 2.3833242388638194e-05 0 0
2935 0.0004476724626665911 0 0
2936 0.0005413348842513555 0 0
2937 3.4492616797053636e-08 0 0
2938 3.454360770838195e-11 0 0
2939 1.260650113499509e-05 0 0
2940 0.004875539747146086 0 0
2941 0.0076534238057408095 0 0
2942 0.44489347564754594 0 0
2943 2.506549701741027e-06 0 0
2944 0.0001349161360714556 0 0
2945 8.740096596351665e-16 0 0
2946 0.011324449357557081 0 0
2947 0.862154566062463 1 1
2948 7.920894077605614e-12 0 0
2949 0.0995763774191193 0 0
2950 0.0038402388758874374 0 0
2951 0.0015895732424218456 0 0
2952 7.921993770097011e-05 0 0
2953 2.7781269292066006e-05 0 0
2954 0.001431505340191294 0 0
2955 1.3830328475436284e-08 0 0
2956 3.9992977001695176e-05 0 0
2957 3.503808320216264e-05 0 0
2958 2.3085049701798382e-07 0 0
2959 0.0009199142742861885 0 0
2960 0.061764604826474896 0 0
2961 5.348076530224943e-07 0 0
2962 0.0016538470183592878 0 0
2963 0.00042393020068279193 0 1
2964 0.0019125201608967853 0 0
2965 7.539385666599854e-06 0 0
2966 9.166864562771671e-07 0 0
2967 0.9453726147846232 1 1
2968 1.087982771486874e-06 0 0
2969 0.9996387478223119 1 1
2970 1.6477054841471097e-08 0 0
2971 0.5813023447068082 1 1
2972 0.0003720640072088899 0 0
2973 1.157466955026255e-09 0 0
2974 5.409531645866276e-10 0 0
2975 0.0003290660355470396 0 0
2976 0.004709239114411792 0 0
2977 4.61164063072842e-06 0 0
2978 0.00011191214698100836 0 0
2979 6.17508693425877e-06 0 0
2980 0.001277179870226779 0 0
2981 0.0001297325944119682 0 0
2982 0.03765532348085142 0 0
2983 0.0004482413928431342 0 0
2984 0.00019532184098365994 0 0
2985 0.00986245677579632 0 0
2986 0.03193554821964641 0 0
2987 0.014529674566397413 0 0
2988 0.0019522604579425061 0 0
2989 5.391903239981352e-17 0 0
2990 2.47689307370064e-06 0 0
2991 0.8006438089693504 1 1
2992 0.016451689004172522 0 0
2993 5.567271735594103e-05 0 0
2994 2.5678496205387593e-06 0 0
2995 3.7800167324124415e-05 0 0
2996 0.0008921450253894819 0 0
2997 0.007457263060202246 0 1
2998 0.12750377800691795 0 0
2999 0.2637126029455697 0 0
3000 0.005875558462935884 0 0
3001 0.49869076121131617 0 0
3002 0.05184724471241165 0 0
3003 0.0014987674982533238 0 0
3004 0.000263804317253508 0 0
3005 0.0005189183409308833 0 0
3006 0.001005597755280528 0 0
3007 0.0001270434816698982 0 0
3008 0.0034871316488435467 0 0
3009 2.8757676240512664e-07 0 0
3010 1.5825034004803254e-05 0 0
3011 0.00020185006223431604 0 0
3012 9.964493233741173e-07 0 0
3013 0.002281108764929261 0 0
3014 7.763592196225133e-05 0 0
3015 0.0009934752029492188 0 0
3016 0.0011537035984994846 0 0
3017 1.1725470016386473e-06 0 0
3018 0.008610192329239008 0 0
3019 0.00020042765959223558 0 0
3020 3.1566803367873225e-05 0 0
3021 3.7216959881136975e-15 0 0
3022 0.0028314717185169026 0 0
3023 3.087347123507892e-06 0 0
3024 1.2114682555808526e-12 0 0
3025 5.917563490636513e-08 0 0
3026 0.0007834431560001626 0 0
3027 0.04029204897273467 0 1
3028 0.9990502658084625 1 1
3029 0.02677242869033943 0 0
3030 0.0016059999852668803 0 0
3031 0.001151524274183924 0 0
3032 2.6252496977683744e-07 0 0
3033 3.928776183958321e-08 0 0
3034 0.00240933177130633 0 0
3035 1.000486671596319e-06 0 0
3036 6.210895984141083e-05 0 0
3037 0.0008832855814707386 0 0
3038 0.0001268467750866127 0 0
3039 3.324286713998502e-11 0 0
3040 0.000516598323048549 0 0
3041 0.01857302429558374 0 0
3042 5.002114588948351e-07 0 0
3043 0.008479288544461125 0 0
3044 0.0009423886229040321 0 0
3045 0.05879303043000313 0 0
3046 0.0013958602839387226 0 0
3047 0.0002002126654237303 0 0
3048 0.9795819863953511 1 1
3049 4.691582865617467e-05 0 0
3050 0.1116306681907992 0 0
3051 5.053184621236086e-05 0 0
3052 3.923189389900376e-08 0 0
3053 8.991641670015565e-13 0 0
3054 0.02025283998607985 0 0
3055 5.402122206731075e-07 0 0
3056 0.1288919542443408 0 0
3057 9.666296824266315e-05 0 0
3058 2.832689457454818e-07 0 0
3059 0.00011891750637123238 0 0
3060 0.008189564227197339 0 0
3061 0.003910050983765874 0 0
3062 0.000870491987339012 0 0
3063 7.549334479041488e-05 0 0
3064 0.0017924085061099806 0 0
3065 3.988989875643463e-06 0 0
3066 0.00488922599121452 0 0
3067 1.1661764484104051e-05 0 0
3068 0.04325255386598698 0 0
3069 1.993813336845103e-05 0 0
3070 0.8854133605359853 1 0
3071 0.0006257277393407023 0 0
3072 0.0024121592604878237 0 0
3073 0.000443492940470745 0 0
3074 8.512420309343087e-08 0 0
3075 0.00013677599278442835 0 0
3076 0.016600418591116172 0 0
3077 0.05037101961202534 0 0
3078 0.00017280545930181703 0 0
3079 0.0020363917656276084 0 0
3080 6.489735952653745e-05 0 0
3081 0.002596340740181352 0 0
3082 0.12513223881340596 0 0
3083 1.4326583243372196e-05 0 0
3084 4.3414903751053304e-06 0 0
3085 0.04470428095225644 0 0
3086 0.0008958279801104271 0 0
3087 5.183880264360658e-08 0 0
3088 0.0015951139178729352 0 0
3089 1.1042200490802638e-07 0 0
3090 0.0027303209754192845 0 0
3091 0.028912765684536126 0 0
3092 3.640814547788506e-05 0 0
3093 8.731545869537214e-07 0 0
3094 0.08190426385447641 0 0
3095 0.001188554596754013 0 0
3096 3.053587780282475e-11 0 0
3097 2.9800271731917267e-05 0 0
3098 1.0145096553775366e-08 0 0
3099 7.029632643196496e-06 0 0
3100 3.573357124248684e-05 0 0
3101 0.7873927290514955 1 1
3102 0.00020264399459281573 0 0
3103 0.9754892254761771 1 1
3104 9.74871928802642e-06 0 0
3105 0.0017234270269466227 0 0
3106 0.9993239653282489 1 1
3107 0.0014620625872978753 0 0
3108 5.454153116779404e-10 0 0
3109 0.0001395736816733941 0 0
3110 0.1619533868344817 0 0
3111 0.00039175039824954473 0 0
3112 0.9156684547878365 1 1
3113 0.0006987863038473201 0 0
3114 3.7895571861458883e-06 0 0
3115 0.0002771210167533306 0 0
3116 2.991572058655008e-06 0 0
3117 5.1231871557493874e-06 0 0
3118 0.010254096835182176 0 0
3119 0.0006499743499204823 0 0
3120 0.0012472173614023183 0 0
3121 3.710137211591584e-06 0 0
3122 0.00010731975917585153 0 0
3123 0.4298452938592157 0 0
3124 9.474338167665933e-16 0 0
3125 0.003014967349159134 0 0
3126 0.004784326456706008 0 0
3127 1.5726731825339967e-09 0 0
3128 0.0006690106874818132 0 0
3129 7.98247449359537e-11 0 0
3130 0.0017174794871738616 0 0
3131 1.2140079022981242e-07 0 0
3132 0.001337571494084134 0 0
3133 9.925262133685948e-09 0 0
3134 0.12470922013905984 0 1
3135 0.0027145388505482797 0 0
3136 0.0005515560994684251 0 0
3137 0.0006724473833075273 0 0
3138 1.4107868366838484e-29 0 0
3139 6.23738584886973e-16 0 0
3140 0.004285654858811708 0 0
3141 0.00014438190180215168 0 0
3142 1.220588713752774e-05 0 0
3143 8.477933611291132e-05 0 0
3144 3.717863030189447e-08 0 0
3145 0.00029785764688608095 0 0
3146 2.2689749103139544e-07 0 0
3147 0.004434550896135426 0 0
3148 3.432866286038196e-21 0 0
3149 2.821414700713929e-06 0 1
3150 0.018002806959209073 0 0
3151 2.8696275305540067e-07 0 0
3152 1.2422668631861915e-08 0 0
3153 7.025247727623751e-05 0 0
3154 0.0015216819473340211 0 0
3155 0.012206776970750613 0 0
3156 0.0001999519095643683 0 0
3157 4.309019766168888e-05 0 0
3158 1.2597633779961106e-05 0 0
3159 0.00010004514610193164 0 0
3160 0.11544921459931874 0 0
3161 0.008789024842155312 0 0
3162 1.5663564311945602e-26 0 0
3163 2.7958383495565188e-05 0 0
3164 0.0011252524535112947 0 0
3165 0.00044479127173701705 0 0
3166 0.03060862356350184 0 0
3167 0.0004310304266260367 0 0
3168 1.0640525119216113e-06 0 0
3169 6.834770093249666e-07 0 0
3170 0.057857149666460744 0 0
3171 0.0251966037875744 0 0
3172 0.00028965922912308807 0 0
3173 0.48059199279152154 0 1
